user_id,submission_count,problem_solved,contribution,country,follower_count,last_online_time_seconds,max_rating,rating,rank,registration_time_seconds,user_attempts_median,user_attempts_min,user_attempts_max,user_attempts_count,user_attempts_iqr
user_1200,58,44,0,Ukraine,5,1504346837,312.21299999999997,256.594,beginner,1476290232,1.0,1.0,4.0,35.0,0.0
user_1201,110,104,7,China,14,1503967552,600.631,600.631,expert,1477922341,1.0,1.0,4.0,74.0,0.0
user_1202,1002,953,20,Egypt,47,1505357657,437.5,339.45,intermediate,1349107319,1.0,1.0,6.0,47.0,0.0
user_1203,239,221,0,Brazil,19,1505089487,344.037,344.037,intermediate,1449675871,1.5,1.0,6.0,58.0,0.0
user_1204,396,332,0,None,31,1505581841,391.62800000000004,380.44699999999995,intermediate,1432061937,2.0,1.0,6.0,26.0,0.0
user_1205,7,7,0,None,2,1484813198,318.52099999999996,318.52099999999996,intermediate,1484232444,2.0,2.0,6.0,6.0,0.0
user_1206,76,47,0,Bangladesh,25,1504850438,317.374,129.58700000000002,beginner,1424517796,1.0,1.0,3.0,34.0,0.0
user_1207,152,130,0,Egypt,23,1505186352,321.101,231.938,beginner,1429636955,2.0,1.0,4.0,45.0,0.0
user_1208,894,801,6,Azerbaijan,65,1505418950,478.211,459.00199999999995,advanced,1408166402,1.0,1.0,6.0,57.0,0.0
user_1209,840,782,157,Poland,959,1505391741,735.665,663.704,expert,1369775813,1.0,1.0,4.0,69.0,0.0
user_121,27,20,0,None,1,1505037691,323.968,227.638,beginner,1483102907,2.0,1.0,3.0,13.0,0.0
user_1210,176,153,0,Bangladesh,23,1505559066,309.06,262.615,beginner,1462858751,2.0,1.0,5.0,68.0,0.0
user_1211,108,95,6,Finland,8,1505406886,374.713,363.819,intermediate,1481034283,1.0,1.0,3.0,66.0,0.0
user_1212,25,21,0,None,1,1496326974,459.00199999999995,448.968,intermediate,1481032411,1.0,1.0,2.0,17.0,0.0
user_1213,1270,1192,-44,Syria,41,1505512827,331.135,280.103,beginner,1427122828,2.0,1.0,6.0,48.0,0.0
user_1214,30,21,0,Bangladesh,3,1498030680,309.92,173.452,beginner,1470410021,2.0,1.0,6.0,16.0,0.0
user_1215,59,43,0,None,6,1505589022,325.115,319.66700000000003,intermediate,1473793379,1.0,1.0,2.0,28.0,0.0
user_1216,332,304,4,India,91,1504894203,452.98199999999997,450.401,intermediate,1438451133,1.0,1.0,3.0,79.0,0.0
user_1217,841,814,0,China,86,1505562741,718.4630000000001,685.206,expert,1433266969,1.0,1.0,5.0,81.0,0.0
user_1218,51,44,0,Serbia,7,1486568314,312.21299999999997,288.991,beginner,1331572833,1.5,1.0,3.0,34.0,0.0
user_1219,115,84,0,None,1,1504969131,304.186,288.41700000000003,beginner,1481799507,1.0,1.0,5.0,52.0,0.0
user_122,403,377,6,India,60,1505567322,383.88800000000003,383.88800000000003,intermediate,1468211678,2.0,1.0,6.0,56.0,0.0
user_1220,252,218,0,None,22,1505561486,487.385,466.17,advanced,1458375991,1.0,1.0,4.0,46.0,0.0
user_1221,226,211,0,None,14,1505478438,360.37800000000004,348.624,intermediate,1475212468,1.0,1.0,6.0,70.0,0.0
user_1222,41,22,0,None,0,1505044355,334.57599999999996,295.872,beginner,1466171767,1.0,1.0,4.0,12.0,0.0
user_1223,213,188,0,India,15,1504532959,322.82099999999997,236.812,beginner,1472726980,2.0,1.0,5.0,70.0,0.0
user_1224,377,364,0,None,2,1505561102,389.048,356.07800000000003,intermediate,1439957411,2.0,1.0,6.0,54.0,0.0
user_1225,231,196,0,Bangladesh,53,1505307345,312.78700000000003,294.151,beginner,1430378779,2.0,1.0,5.0,45.0,0.0
user_1226,61,46,0,Ukraine,10,1505579119,311.067,270.92900000000003,beginner,1477288744,2.0,1.0,3.0,33.0,0.0
user_1227,1,0,0,None,0,1498417364,304.186,304.186,beginner,1484236125,1.45,1.01,4.98,44.01,0.0
user_1228,65,44,0,None,13,1504827545,322.82099999999997,275.51599999999996,beginner,1479734900,2.0,1.0,3.0,33.0,0.0
user_1229,51,42,0,China,2,1497359644,397.649,397.649,intermediate,1448562455,1.0,1.0,5.0,31.0,0.0
user_123,87,47,0,None,0,1505243577,331.709,222.764,beginner,1480193332,1.0,1.0,5.0,29.0,0.0
user_1230,622,584,0,Russia,19,1505581873,362.67199999999997,362.67199999999997,intermediate,1455273659,2.0,1.0,6.0,50.0,0.0
user_1231,1769,1657,134,Russia,1074,1505513178,823.681,816.227,expert,1348065816,1.0,1.0,6.0,84.0,0.0
user_1232,3075,3006,14,Lithuania,329,1505582652,653.956,643.349,expert,1288610631,1.0,1.0,5.0,102.0,0.0
user_1233,651,630,1,China,50,1505558797,501.147,496.56,advanced,1398346772,1.0,1.0,6.0,35.0,0.0
user_1234,294,279,2,None,26,1504713752,396.50199999999995,358.37199999999996,intermediate,1462454808,2.0,1.0,6.0,45.0,0.0
user_1235,497,453,0,None,71,1504436032,399.656,345.75699999999995,intermediate,1426882334,2.0,1.0,6.0,40.0,0.0
user_1236,1026,890,0,Russia,96,1493245047,503.154,474.19699999999995,advanced,1360595512,1.0,1.0,5.0,66.0,0.0
user_1237,90,73,0,None,5,1505552895,308.2,183.773,beginner,1437507436,2.0,1.0,6.0,43.0,0.0
user_1238,844,672,3,Kazakhstan,113,1505556427,459.86199999999997,450.68800000000005,intermediate,1317041215,2.0,1.0,6.0,36.0,0.0
user_1239,94,85,0,None,14,1498996635,313.933,290.138,beginner,1407908242,2.0,1.0,6.0,53.0,0.0
user_124,47,38,0,None,5,1484247246,316.8,252.58,beginner,1414113784,1.0,1.0,4.0,31.0,0.0
user_1240,38,27,0,None,1,1505582542,322.534,305.046,beginner,1480686428,1.0,1.0,3.0,19.0,0.0
user_1241,795,737,21,United States,13,1505542319,464.736,441.514,intermediate,1426655605,1.0,1.0,4.0,67.0,0.0
user_1242,154,134,0,None,4,1505335963,357.798,354.644,intermediate,1473794498,2.0,1.0,6.0,38.0,0.0
user_1243,584,570,10,None,18,1505582706,512.901,496.56,advanced,1371985783,1.0,1.0,6.0,51.0,0.0
user_1244,96,69,0,None,4,1504280198,429.472,372.70599999999996,intermediate,1477420366,1.0,1.0,4.0,55.0,0.0
user_1245,62,48,0,India,7,1505565777,321.67400000000004,271.789,beginner,1477900739,2.0,1.0,4.0,31.0,0.0
user_1246,192,158,0,India,24,1505068522,367.546,334.57599999999996,intermediate,1412686698,1.5,1.0,5.0,34.0,0.0
user_1247,14,10,0,None,0,1503767938,336.009,307.053,beginner,1473774506,1.0,1.0,2.0,7.0,0.0
user_1248,47,37,0,None,1,1505573490,440.94,440.94,intermediate,1483030614,1.0,1.0,5.0,21.0,0.0
user_1249,359,307,0,Bangladesh,47,1505546559,391.342,311.353,beginner,1463658569,2.0,1.0,6.0,46.0,0.0
user_125,235,207,28,India,8,1505509370,315.08,315.08,intermediate,1479502960,2.0,1.0,6.0,31.0,0.0
user_1250,32,27,0,Bangladesh,40,1492798454,432.626,397.07599999999996,intermediate,1483106729,1.0,1.0,3.0,19.0,0.0
user_1251,343,299,0,None,8,1505567429,350.631,346.61699999999996,intermediate,1460636990,1.0,1.0,4.0,76.0,0.0
user_1252,253,217,0,Bangladesh,24,1504700002,311.067,214.736,beginner,1456512877,2.0,1.0,5.0,61.0,0.0
user_1253,141,132,0,None,10,1505559046,384.461,383.601,intermediate,1482216761,1.0,1.0,6.0,63.0,0.0
user_1254,117,91,-6,Russia,9,1502387742,327.695,284.117,beginner,1456976928,2.0,1.0,5.0,35.0,0.0
user_1255,579,538,0,Brazil,94,1505135016,485.092,466.45599999999996,advanced,1372853358,1.0,1.0,5.0,63.0,0.0
user_1256,232,220,1,Syria,6,1501451510,341.45599999999996,296.445,beginner,1461488551,1.0,1.0,4.0,77.0,0.0
user_1257,21,14,0,Bangladesh,16,1504797807,308.2,223.62400000000002,beginner,1466665901,1.0,1.0,2.0,9.0,0.0
user_1258,422,384,-1,None,25,1505283301,352.63800000000003,263.475,beginner,1472893364,2.0,1.0,5.0,32.0,0.0
user_1259,36,21,0,Bangladesh,3,1499772774,305.906,209.576,beginner,1438706750,1.0,1.0,2.0,13.0,0.0
user_126,103,93,0,None,0,1500820291,318.807,279.817,beginner,1479019232,2.0,1.0,6.0,41.0,0.0
user_1260,52,45,0,Brazil,2,1500045245,311.353,246.84599999999998,beginner,1481288404,1.0,1.0,3.0,29.0,0.0
user_1261,6,2,0,None,0,1504275463,304.186,270.92900000000003,beginner,1484234607,2.0,1.0,3.0,2.0,0.010000000000000009
user_1262,184,174,0,Egypt,41,1492850112,310.20599999999996,246.56,beginner,1475520956,2.0,1.0,4.0,71.0,0.0
user_1263,32,26,5,China,14,1500561993,506.594,506.594,advanced,1479192079,1.0,1.0,2.0,17.0,0.0
user_1264,31,22,0,None,1,1504738554,333.42900000000003,290.998,beginner,1475885668,2.0,1.0,6.0,18.0,0.0
user_1265,59,50,0,None,5,1500891253,317.947,263.475,beginner,1465900834,1.0,1.0,3.0,27.0,0.0
user_1266,80,54,0,None,14,1504552648,305.33299999999997,286.411,beginner,1440001676,2.0,1.0,5.0,34.0,0.0
user_1267,7,4,0,India,2,1497550574,304.186,304.186,beginner,1480607812,2.0,2.0,2.0,3.0,0.0
user_1268,40,25,0,None,2,1504541644,316.22700000000003,288.991,beginner,1466965033,1.0,1.0,3.0,18.0,0.0
user_1269,86,54,0,None,0,1490197883,323.108,242.546,beginner,1462463816,2.0,1.0,5.0,30.0,0.0
user_127,54,40,0,Bangladesh,17,1503874381,310.20599999999996,215.59599999999998,beginner,1457781459,1.0,1.0,4.0,31.0,0.0
user_1270,166,115,-1,Russia,4,1505563814,344.32300000000004,289.564,beginner,1428683937,2.0,1.0,6.0,25.0,0.0
user_1271,15,9,0,None,2,1503169168,319.66700000000003,278.95599999999996,beginner,1484005915,1.0,1.0,2.0,7.0,0.0
user_1272,256,220,0,Bangladesh,34,1504594355,375.287,317.087,intermediate,1440100671,1.0,1.0,4.0,58.0,0.0
user_1273,802,737,139,Malaysia,760,1505563731,632.741,622.706,expert,1369834494,1.0,1.0,6.0,44.0,0.0
user_1274,85,73,-1,None,6,1505568836,308.2,243.69299999999998,beginner,1469797776,1.0,1.0,3.0,52.0,0.0
user_1275,162,153,0,India,17,1504285263,332.856,305.619,beginner,1479240178,2.0,1.0,4.0,41.0,0.0
user_1276,8,7,0,None,0,1495850062,323.108,323.108,intermediate,1484033529,2.0,1.0,2.0,5.0,0.0
user_1277,383,334,0,Brazil,89,1505522458,471.04400000000004,463.589,advanced,1429883985,1.0,1.0,6.0,49.0,0.0
user_1278,29,25,0,None,2,1486897926,319.094,307.339,beginner,1466967555,2.0,1.0,4.0,18.0,0.0
user_1279,126,103,0,India,6,1505237626,346.33,328.842,intermediate,1481775306,1.0,1.0,6.0,44.0,0.0
user_128,186,157,0,Vietnam,30,1505568173,389.62199999999996,262.901,beginner,1468676895,2.0,1.0,5.0,37.0,0.0
user_1280,76,58,0,None,3,1505273020,307.626,186.92700000000002,beginner,1459246672,2.0,1.0,6.0,43.0,0.0
user_1281,236,230,0,Tajikistan,15,1505576618,311.927,213.87599999999998,beginner,1477916964,2.0,1.0,5.0,59.0,0.0
user_1282,81,65,0,Bangladesh,1,1502534639,308.2,229.358,beginner,1462725640,1.0,1.0,4.0,46.0,0.0
user_1283,216,190,0,None,32,1505530446,307.913,198.68099999999998,beginner,1475530286,2.0,1.0,6.0,50.0,0.0
user_1284,238,206,2,India,14,1505059161,414.278,380.161,intermediate,1420214745,1.0,1.0,6.0,66.0,0.0
user_1285,267,232,0,Uzbekistan,27,1499456234,345.47,345.47,intermediate,1400173930,1.5,1.0,6.0,64.0,0.0
user_1286,159,144,0,China,28,1505050841,457.282,457.282,advanced,1480256458,1.0,1.0,3.0,66.0,0.0
user_1287,294,268,0,Romania,35,1505035867,475.631,475.631,advanced,1394801704,1.0,1.0,5.0,77.0,0.0
user_1288,13,12,0,None,5,1494006560,319.66700000000003,318.52099999999996,intermediate,1451164567,2.0,1.0,2.0,8.0,0.0
user_1289,1944,1918,1,Russia,184,1501880473,625.573,597.764,advanced,1365855732,2.0,1.0,6.0,74.0,0.0
user_129,122,87,0,Bangladesh,9,1505219060,315.367,258.028,beginner,1384072870,1.0,1.0,3.0,52.0,0.0
user_1290,1088,1030,4,Belarus,125,1505556683,618.119,585.436,advanced,1327950365,1.0,1.0,3.0,77.0,0.0
user_1291,61,53,0,None,11,1504541481,352.92400000000004,349.48400000000004,intermediate,1468593394,1.0,1.0,4.0,36.0,0.0
user_1292,129,104,0,None,1,1505565837,315.08,251.72,beginner,1440359584,1.0,1.0,4.0,64.0,0.0
user_1293,667,586,-32,Russia,14,1505564992,305.619,303.612,beginner,1455022437,2.0,1.0,6.0,42.0,0.0
user_1294,128,95,0,None,23,1505581834,393.349,368.406,intermediate,1410446503,1.0,1.0,5.0,35.0,0.0
user_1295,286,254,0,None,16,1505583763,329.415,318.52099999999996,intermediate,1457591183,2.0,1.0,6.0,44.0,0.0
user_1296,127,99,0,None,3,1505582673,349.19699999999995,338.589,intermediate,1456307518,1.0,1.0,6.0,51.0,0.0
user_1297,308,299,0,India,2,1504238044,332.856,323.968,intermediate,1387031251,1.0,1.0,4.0,77.0,0.0
user_1298,4,3,0,None,0,1484240265,326.835,326.835,intermediate,1429886971,1.0,1.0,1.0,2.0,0.0
user_1299,518,417,0,Bangladesh,55,1505584934,340.596,324.541,intermediate,1451813003,1.0,1.0,5.0,48.0,0.0
user_13,63,43,0,None,3,1504585137,310.20599999999996,249.713,beginner,1472227797,1.0,1.0,3.0,30.0,0.0
user_130,362,317,17,Russia,35,1504538347,489.966,366.399,intermediate,1413221980,1.0,1.0,3.0,55.0,0.0
user_1300,84,63,0,None,6,1503627112,313.647,200.975,beginner,1481647595,1.0,1.0,6.0,36.0,0.0
user_1301,524,476,0,Russia,13,1505564250,472.19,457.282,advanced,1452763897,1.0,1.0,6.0,51.0,0.0
user_1302,482,428,3,Brazil,115,1505179764,400.51599999999996,393.92199999999997,intermediate,1409060758,2.0,1.0,6.0,55.0,0.0
user_1303,57,34,0,Russia,5,1505489627,311.927,248.28,beginner,1447935437,2.0,1.0,6.0,29.0,0.0
user_1304,770,721,32,Syria,183,1505562641,486.81199999999995,477.064,advanced,1420116557,1.0,1.0,6.0,47.0,0.0
user_1305,106,100,0,None,3,1505338611,322.248,289.564,beginner,1463681232,1.0,1.0,6.0,62.0,0.0
user_1306,201,173,0,India,47,1505489883,383.314,381.881,intermediate,1443436889,2.0,1.0,6.0,41.0,0.0
user_1307,492,411,0,Kazakhstan,89,1503650403,485.37800000000004,423.73900000000003,intermediate,1354461630,1.0,1.0,6.0,54.0,0.0
user_1308,558,535,12,Uzbekistan,47,1502465397,347.477,273.509,beginner,1441487532,2.0,1.0,6.0,47.0,0.0
user_1309,9,5,0,None,2,1487953436,304.186,304.186,beginner,1483476330,6.0,1.0,6.0,4.0,0.07499999999999996
user_131,119,117,-2,None,6,1504934671,331.135,283.257,beginner,1480399022,1.0,1.0,6.0,69.0,0.0
user_1310,78,77,0,None,4,1503573431,459.86199999999997,459.86199999999997,advanced,1483883389,1.0,1.0,6.0,48.0,0.0
user_1311,223,196,0,None,30,1505423260,325.975,321.961,intermediate,1456780759,2.0,1.0,6.0,58.0,0.0
user_1312,934,909,171,Belarus,10575,1505574995,983.085,911.1239999999999,expert,1265987288,1.0,1.0,6.0,67.0,0.0
user_1313,16,11,0,None,3,1505062743,304.186,290.711,beginner,1484235037,1.0,1.0,2.0,8.0,0.0
user_1314,1178,1077,-14,Syria,64,1505581900,422.305,404.81699999999995,intermediate,1450387054,2.0,1.0,6.0,61.0,0.0
user_1315,189,168,0,None,8,1496675657,372.70599999999996,364.67900000000003,intermediate,1452781188,2.0,1.0,6.0,60.0,0.0
user_1316,149,123,0,Croatia,44,1504795266,486.81199999999995,474.77099999999996,advanced,1383055524,2.0,1.0,6.0,47.0,0.0
user_1317,931,893,23,Syria,100,1505582915,413.991,386.755,intermediate,1419851938,1.0,1.0,6.0,39.0,0.0
user_1318,263,220,0,None,50,1504964996,395.069,386.755,intermediate,1411471727,2.0,1.0,6.0,56.0,0.0
user_1319,43,28,0,None,2,1496466070,312.5,259.17400000000004,beginner,1483079514,2.0,1.0,6.0,22.0,0.0
user_132,135,129,0,Ukraine,20,1504983080,316.8,285.264,beginner,1464543605,2.0,1.0,5.0,54.0,0.0
user_1320,62,49,0,None,10,1504730816,324.828,248.85299999999998,beginner,1454834726,2.0,1.0,3.0,35.0,0.0
user_1321,960,867,26,Russia,126,1505417909,533.83,468.463,advanced,1319377944,1.0,1.0,6.0,69.0,0.0
user_1322,133,110,0,India,53,1505475769,390.76800000000003,388.18800000000005,intermediate,1446309732,1.0,1.0,6.0,54.0,0.0
user_1323,199,160,0,Syria,16,1503039475,354.358,314.507,intermediate,1454173450,1.0,1.0,6.0,43.0,0.0
user_1324,232,211,0,None,15,1505566588,307.339,277.52299999999997,beginner,1443711625,2.0,1.0,6.0,40.0,0.0
user_1325,63,54,0,Romania,6,1505414341,334.00199999999995,313.073,intermediate,1467359851,1.0,1.0,3.0,38.0,0.0
user_1326,104,86,0,None,4,1505238140,312.5,235.092,beginner,1446291723,1.0,1.0,4.0,59.0,0.0
user_1327,35,27,0,India,3,1504721142,344.897,284.117,beginner,1466407037,1.0,1.0,5.0,21.0,0.0
user_1328,3,0,0,India,0,1502162045,304.186,304.186,beginner,1469794401,1.45,1.01,4.98,44.01,0.0
user_1329,274,245,1,India,38,1505473631,357.51099999999997,343.463,intermediate,1472396226,1.0,1.0,6.0,60.0,0.0
user_133,344,307,0,Bangladesh,116,1504963052,406.537,334.57599999999996,intermediate,1411425030,1.0,1.0,6.0,54.0,0.0
user_1330,288,274,0,China,6,1505561635,401.663,393.92199999999997,intermediate,1482033124,2.0,1.0,6.0,55.0,0.0
user_1331,301,267,0,Bangladesh,23,1505061278,314.79400000000004,237.09900000000002,beginner,1446695210,2.0,1.0,5.0,45.0,0.0
user_1332,902,817,40,Bangladesh,324,1505542115,499.713,496.273,advanced,1432646741,3.0,1.0,6.0,21.0,0.0
user_1333,137,116,0,Russia,26,1505137760,477.63800000000003,456.135,advanced,1421146053,2.0,1.0,6.0,42.0,0.0
user_1334,224,184,-1,Ukraine,8,1505507049,361.23900000000003,337.44300000000004,intermediate,1428122345,2.0,1.0,6.0,34.0,0.0
user_1335,277,252,0,Russia,7,1505563741,356.651,348.911,intermediate,1476199494,2.0,1.0,6.0,49.0,0.0
user_1336,869,774,6,Jordan,186,1505582085,481.365,448.681,intermediate,1361087085,1.0,1.0,6.0,61.0,0.0
user_1337,271,224,0,China,45,1505524077,369.26599999999996,317.374,intermediate,1423928986,2.0,1.0,6.0,51.0,0.0
user_1338,289,261,0,None,36,1505332207,344.897,310.78,beginner,1460820944,2.0,1.0,6.0,37.0,0.0
user_1339,193,164,-13,None,15,1505548045,352.92400000000004,302.752,beginner,1455718632,1.0,1.0,4.0,60.0,0.0
user_134,70,58,0,India,2,1503664539,311.067,228.498,beginner,1482212229,2.0,1.0,6.0,47.0,0.0
user_1340,28,17,0,None,0,1496724594,308.486,251.72,beginner,1433724990,2.0,1.0,2.0,10.0,0.0
user_1341,59,47,0,None,0,1502134350,315.94,289.851,beginner,1481039693,2.0,1.0,4.0,34.0,0.0
user_1342,121,117,0,None,0,1505451141,321.67400000000004,271.789,beginner,1468022424,2.0,1.0,6.0,50.0,0.0
user_1343,51,43,0,None,4,1505062379,315.367,215.31,beginner,1439563088,2.0,1.0,5.0,28.0,0.0
user_1344,689,633,0,Poland,30,1505483351,547.592,532.683,advanced,1389626185,2.0,1.0,6.0,27.0,0.0
user_1345,167,131,0,None,1,1504546568,308.77299999999997,204.128,beginner,1452525376,2.0,1.0,4.0,46.0,0.0
user_1346,148,122,0,None,5,1505579574,313.933,231.078,beginner,1476280641,2.0,1.0,6.0,39.0,0.0
user_1347,275,233,0,India,11,1505554866,405.67699999999996,405.67699999999996,intermediate,1452927529,2.0,1.0,5.0,62.0,0.0
user_1348,56,41,-6,India,4,1504964648,308.2,282.683,beginner,1453606374,2.0,1.0,6.0,27.0,0.0
user_1349,163,145,0,None,5,1501643569,394.495,391.342,intermediate,1440347121,1.0,1.0,5.0,53.0,0.0
user_135,89,84,0,None,1,1504364113,353.784,317.947,intermediate,1483099966,1.0,1.0,6.0,55.0,0.0
user_1350,50,38,0,Ukraine,11,1500223314,316.8,293.005,beginner,1482605046,1.5,1.0,4.0,30.0,0.0
user_1351,31,23,0,None,2,1505336266,319.094,261.755,beginner,1411746487,2.0,1.0,6.0,17.0,0.0
user_1352,42,32,0,None,3,1500143300,312.21299999999997,239.106,beginner,1476545487,1.0,1.0,3.0,21.0,0.0
user_1353,964,889,-11,Bangladesh,192,1505536138,432.05300000000005,399.083,intermediate,1421546023,1.0,1.0,4.0,70.0,0.0
user_1354,276,253,0,China,37,1499815248,495.986,495.986,advanced,1453034068,2.0,1.0,6.0,34.0,0.0
user_1355,37,31,0,None,1,1504640250,307.626,262.041,beginner,1421245916,2.0,1.0,5.0,20.0,0.0
user_1356,124,108,0,None,9,1505072935,352.92400000000004,332.569,intermediate,1444231840,2.0,1.0,6.0,44.0,0.0
user_1357,286,255,23,Bangladesh,81,1505553116,405.39,382.167,intermediate,1422068964,1.0,1.0,6.0,63.0,0.0
user_1358,43,30,0,India,6,1503322045,307.626,287.27099999999996,beginner,1470751324,2.0,1.0,4.0,25.0,0.0
user_1359,53,41,0,None,7,1504724724,349.19699999999995,349.19699999999995,intermediate,1460304938,1.0,1.0,4.0,34.0,0.0
user_136,498,450,0,None,5,1504984207,442.087,415.99800000000005,intermediate,1433182567,1.0,1.0,6.0,36.0,0.0
user_1360,5,5,0,None,3,1504252643,317.661,280.677,beginner,1482028040,2.0,1.0,3.0,2.0,0.010000000000000009
user_1361,1788,1767,28,China,607,1505292482,708.716,678.612,expert,1298566317,1.0,1.0,5.0,72.0,0.0
user_1362,233,189,0,Russia,17,1505245928,444.954,378.727,intermediate,1412349226,2.0,1.0,6.0,51.0,0.0
user_1363,128,108,0,None,16,1505420274,324.255,292.718,beginner,1467634945,1.5,1.0,6.0,60.0,0.0
user_1364,127,118,0,China,28,1504720100,483.37199999999996,446.961,intermediate,1472020286,1.0,1.0,5.0,78.0,0.0
user_1365,226,172,0,India,7,1505582726,368.119,342.89,intermediate,1445251587,1.5,1.0,4.0,54.0,0.0
user_1366,83,54,0,Ukraine,2,1504799140,373.28,309.06,beginner,1330699870,1.0,1.0,4.0,33.0,0.0
user_1367,22,14,0,Romania,4,1503177380,329.98900000000003,278.67,beginner,1484135756,2.0,1.0,5.0,12.0,0.0
user_1368,476,443,4,Germany,38,1505577839,608.085,589.45,advanced,1411215620,1.0,1.0,5.0,73.0,0.0
user_1369,211,187,-1,None,25,1505393692,413.991,413.991,intermediate,1459905118,1.0,1.0,6.0,48.0,0.0
user_137,430,419,0,Bangladesh,54,1505470725,307.913,293.865,beginner,1478329281,1.0,1.0,4.0,77.0,0.0
user_1370,198,186,0,None,7,1505458067,453.842,453.842,intermediate,1470048928,2.0,1.0,6.0,30.0,0.0
user_1371,130,80,0,Jordan,13,1504710259,305.33299999999997,216.456,beginner,1474985198,2.0,1.0,6.0,40.0,0.0
user_1372,20,13,0,Brazil,2,1496842257,304.186,249.14,beginner,1482147297,1.0,1.0,2.0,10.0,0.0
user_1373,274,237,0,Thailand,3,1505581821,473.911,392.202,intermediate,1445700396,1.0,1.0,4.0,61.0,0.0
user_1374,277,244,0,Vietnam,67,1505584853,525.803,478.49800000000005,advanced,1363178381,2.0,1.0,5.0,43.0,0.0
user_1375,13,8,0,Russia,4,1503341753,321.67400000000004,293.291,beginner,1483097862,1.0,1.0,2.0,5.0,0.0
user_1376,66,64,0,China,4,1504758051,387.901,387.901,intermediate,1472961580,1.0,1.0,6.0,48.0,0.0
user_1377,688,626,0,Russia,6,1505462588,406.82300000000004,314.507,intermediate,1416497800,1.5,1.0,4.0,52.0,0.0
user_1378,384,348,7,Vietnam,22,1505008422,456.709,456.709,advanced,1334887958,1.0,1.0,6.0,42.0,0.0
user_1379,99,82,0,India,3,1505042975,382.741,382.741,intermediate,1449641197,2.0,1.0,6.0,37.0,0.0
user_138,755,745,1,Croatia,68,1505565089,585.436,576.548,advanced,1384199308,1.0,1.0,6.0,64.0,0.0
user_1380,29,20,0,India,1,1505563884,345.75699999999995,214.45,beginner,1484220920,1.0,1.0,2.0,15.0,0.0
user_1381,285,263,0,Japan,55,1505562928,524.369,465.023,advanced,1393862285,2.0,1.0,6.0,45.0,0.0
user_1382,29,26,0,India,0,1504168346,316.8,313.933,intermediate,1464524619,2.0,1.0,5.0,13.0,0.0
user_1383,248,223,2,Russia,3,1494678347,470.18300000000005,465.023,advanced,1317986894,1.0,1.0,4.0,66.0,0.0
user_1384,2,1,0,None,0,1504074188,315.94,315.94,intermediate,1476934573,1.0,1.0,1.0,1.0,0.0
user_1385,52,41,0,India,0,1505544920,329.702,259.17400000000004,beginner,1450678416,2.0,1.0,6.0,32.0,0.0
user_1386,63,55,0,India,17,1503961234,323.108,295.872,beginner,1452278273,2.0,1.0,5.0,33.0,0.0
